frameNumber,trackerPosition,trackerRotation,centerHit,centerHitPosition,centerHitGroup,boxHit,boxHitPosition,boxHitGroup,presentObjectName,presentObjectGroup
1028,"(-124.5, 102.6, 258.9)","(0.0, -0.3, 0.0, 1.0)",New_NPC (109)(Clone),"(-137.0, 102.3, 276.6)",PedestriansManager,Rhombus_Sign_LOD0,"(-134.5, 104.1, 271.8)",WestRide Traffic,store2 (1)*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*Square_Sign_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*Circle_Sign_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*Triangle_Sign_LOD0*Rhombus_Sign_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*bigRoadblock (5)*TS1_Stand_Medium_LOD0*Rhombus_Sign_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*bigRoadblock (4)*Building 4*Building 6*3652_combined_retirement3  [Legacy Shaders/Diffuse]*3652_combined_retirement3  [Legacy Shaders/Diffuse]*New_NPC (45)(Clone)*New_NPC (30)(Clone)*New_NPC (109)(Clone)*,WestRide Buildings*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Buildings*WestRide Buildings*WestRide Buildings*WestRide Buildings*PedestriansManager*PedestriansManager*PedestriansManager*
1029,"(-124.5, 102.6, 259.5)","(0.0, -0.3, 0.0, 0.9)",New_NPC (109)(Clone),"(-137.5, 102.2, 275.9)",PedestriansManager,Rhombus_Sign_LOD0,"(-134.5, 104.1, 271.8)",WestRide Traffic,store2 (1)*Triangle_Sign_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*Rhombus_Sign_LOD0*Body*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*Triangle_Sign_LOD0*Rhombus_Sign_LOD0*TS1_Stand_Medium_LOD0*B41*LB_building-2_LOD0*3652_combined_retirement3  [Legacy Shaders/Diffuse]*New_NPC (102)(Clone)*New_NPC (96)(Clone)*New_NPC (109)(Clone)*New_NPC (37)(Clone)*New_NPC (106)(Clone)*,WestRide Buildings*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Buildings*WestRide Buildings*WestRide Buildings*PedestriansManager*PedestriansManager*PedestriansManager*PedestriansManager*PedestriansManager*
1030,"(-124.5, 102.6, 260.7)","(0.0, -0.3, 0.0, 0.9)",New_NPC (109)(Clone),"(-136.9, 102.1, 276.2)",PedestriansManager,Rhombus_Sign_LOD0,"(-134.5, 104.1, 271.8)",WestRide Traffic,Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*Rhombus_Sign_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*Triangle_Sign_LOD0*Rhombus_Sign_LOD0*TS1_Stand_Medium_LOD0*B41*LB_building-2_LOD0*3652_combined_retirement3  [Legacy Shaders/Diffuse]*New_NPC (102)(Clone)*New_NPC (96)(Clone)*New_NPC (109)(Clone)*New_NPC (37)(Clone)*New_NPC (106)(Clone)*,WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Buildings*WestRide Buildings*WestRide Buildings*PedestriansManager*PedestriansManager*PedestriansManager*PedestriansManager*PedestriansManager*
1031,"(-124.5, 102.6, 261.2)","(0.0, -0.3, 0.0, 1.0)",null,"(0.0, 0.0, 0.0)",null,Rhombus_Sign_LOD0,"(-134.5, 104.1, 271.8)",WestRide Traffic,Circle_Sign_LOD0*Square_Sign_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*Triangle_Sign_LOD0*Rhombus_Sign_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*Building 4*LB_building-2_LOD0*Building 6*3652_combined_retirement3  [Legacy Shaders/Diffuse]*3652_combined_retirement3  [Legacy Shaders/Diffuse]*New_NPC (45)(Clone)*New_NPC (30)(Clone)*New_NPC (109)(Clone)*,WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Buildings*WestRide Buildings*WestRide Buildings*WestRide Buildings*WestRide Buildings*PedestriansManager*PedestriansManager*PedestriansManager*
1032,"(-124.5, 102.6, 262.4)","(0.0, -0.3, 0.0, 1.0)",House_2_lod_2 (1),"(-163.9, 101.9, 328.8)",WestRide Buildings,Rhombus_Sign_LOD0,"(-134.5, 104.1, 271.8)",WestRide Traffic,store2 (1)*B024*Circle_Sign_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*Triangle_Sign_LOD0*Rhombus_Sign_LOD0*TS1_Stand_Medium_LOD0*Inverted_Triangle_Sign_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*Square_Sign_LOD0*TS1_Stand_Medium_LOD0*Inverted_Triangle_Sign_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*Building 4*Building 3*Building 6*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*3851_combined_B40_T02  [Legacy Shaders/Bumped Diffuse]*3652_combined_retirement3  [Legacy Shaders/Diffuse]*New_NPC (58)(Clone)*New_NPC (109)(Clone)*New_NPC (89)(Clone)*New_NPC (59)(Clone)*New_NPC (104)(Clone)*New_NPC (67)(Clone)*,WestRide Buildings*WestRide Buildings*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Buildings*WestRide Buildings*WestRide Buildings*WestRide Traffic*WestRide Traffic*WestRide Buildings*WestRide Buildings*PedestriansManager*PedestriansManager*PedestriansManager*PedestriansManager*PedestriansManager*PedestriansManager*
1033,"(-124.5, 102.6, 262.9)","(0.0, -0.2, 0.0, 1.0)",Circle_Sign_LOD0,"(-149.1, 102.9, 319.3)",WestRide Traffic,Circle_Sign_LOD0,"(-149.1, 102.6, 318.7)",WestRide Traffic,B40 (2)*store2 (1)*B024*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*Triangle_Sign_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*Triangle_Sign_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*Rhombus_Sign_LOD0*Square_Sign_LOD0*TS1_Stand_Medium_LOD0*Forklift*smallRoadblock (3)*smallRoadblock (2)*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*3859_combined_apartments1  [Legacy Shaders/Diffuse]*TS1_Stand_Medium_LOD0*Triangle_Sign_LOD0*Building 3*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*3851_combined_B40_T02  [Legacy Shaders/Bumped Diffuse]*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*Inverted_Triangle_Sign_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*store2*3652_combined_retirement3  [Legacy Shaders/Diffuse]*U_EC01(Clone)*New_NPC (44)(Clone)*New_NPC (73)(Clone)*New_NPC (38)(Clone)*New_NPC (102)(Clone)*,WestRide Buildings*WestRide Buildings*WestRide Buildings*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Buildings*WestRide Traffic*WestRide Traffic*WestRide Buildings*WestRide Traffic*WestRide Traffic*WestRide Buildings*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Buildings*WestRide Buildings*CarsManager*PedestriansManager*PedestriansManager*PedestriansManager*PedestriansManager*
1034,"(-124.5, 102.6, 264.0)","(0.0, -0.2, 0.0, 1.0)",House_2_lod_2 (1),"(-150.2, 103.4, 341.0)",WestRide Buildings,TS1_Stand_Medium_LOD0,"(-134.8, 100.9, 310.5)",WestRide Traffic,LB_building-7_LOD0*B40 (2)*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*Triangle_Sign_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*Rhombus_Sign_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*Forklift*TS1_Stand_Medium_LOD0*Square_Sign_LOD0*Body*TS1_Stand_Medium_LOD0*Square_Sign_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*Square_Sign_LOD0*TS1_Stand_Medium_LOD0*3859_combined_apartments1  [Legacy Shaders/Diffuse]*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*Building 14*mediumRoadblock (4)*mediumRoadblock (1)*TS1_Stand_Medium_LOD0*Building 14*TS1_Stand_Medium_LOD0*store2*3652_combined_retirement3  [Legacy Shaders/Diffuse]*Circle_Sign_LOD0*TS1 Stand Medium*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*U_SSC05(Clone)*New_NPC (57)(Clone)*New_NPC (81)(Clone)*New_NPC (41)(Clone)*New_NPC (36)(Clone)*New_NPC (28)(Clone)*New_NPC (55)(Clone)*U_SUV03(Clone)*New_NPC (96)(Clone)*New_NPC (72)(Clone)*,WestRide Buildings*WestRide Buildings*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Buildings*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Buildings*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Buildings*WestRide Traffic*WestRide Buildings*WestRide Buildings*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*CarsManager*PedestriansManager*PedestriansManager*PedestriansManager*PedestriansManager*PedestriansManager*PedestriansManager*CarsManager*PedestriansManager*PedestriansManager*
1035,"(-124.5, 102.6, 264.6)","(0.0, -0.1, 0.0, 1.0)",House_2_lod_2 (1),"(-151.4, 103.6, 371.1)",WestRide Buildings,TS1_Stand_Medium_LOD0,"(-134.8, 100.9, 310.5)",WestRide Traffic,LB_building-7_LOD0*Big Apartment 2*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*Triangle_Sign_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*Rhombus_Sign_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*Square_Sign_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*Square_Sign_LOD0*Body*mediumRoadblock*TS1_Stand_Medium_LOD0*Triangle_Sign_LOD0*Square_Sign_LOD0*TS1_Stand_Medium_LOD0*3859_combined_apartments1  [Legacy Shaders/Diffuse]*3855_combined_LB_building-6  [Legacy Shaders/Reflective/Specular]*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*Square_Sign_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*store2*TS1_Stand_Medium_LOD0*signPost*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*3652_combined_retirement3  [Legacy Shaders/Diffuse]*Inverted_Triangle_Sign_LOD0*TS1_Stand_Medium_LOD0*Roundabout (3)*Triangle_Sign_LOD0*TS1_Stand_Medium_LOD0*Building 11*U_SC05*U_SSC07 (1)*U_SUV03*Body*New_NPC (60)(Clone)*New_NPC (100)(Clone)*New_NPC (29)(Clone)*New_NPC (101)(Clone)*New_NPC (69)(Clone)*New_NPC (109)(Clone)*,WestRide Buildings*WestRide Buildings*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Buildings*WestRide Buildings*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Buildings*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Buildings*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Buildings*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*PedestriansManager*PedestriansManager*PedestriansManager*PedestriansManager*PedestriansManager*PedestriansManager*
1036,"(-124.4, 102.6, 265.7)","(0.0, -0.1, 0.0, 1.0)",House_1_lod_0 (2),"(-154.5, 104.1, 448.0)",WestRide Buildings,TS1_Stand_Medium_LOD0,"(-134.8, 100.9, 310.5)",WestRide Traffic,LB_building-7_LOD0 (1)*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*LB_building-7_LOD0*Big Apartment 2*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*Triangle_Sign_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*Rhombus_Sign_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*3859_combined_apartments1  [Legacy Shaders/Diffuse]*body*mediumRoadblock (1)*3855_combined_LB_building-6  [Legacy Shaders/Reflective/Specular]*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*store2*3652_combined_retirement3  [Legacy Shaders/Diffuse]*TS1_Stand_Medium_LOD0*bigCone (16)*Building 11*TS1_Stand_Medium_LOD0*TS1 Stand Medium*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*Building 13*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*3651_combined_retirement1  [Legacy Shaders/Transparent/Cutout/Diffuse]*New_NPC (31)(Clone)*New_NPC (77)(Clone)*U_SSC05(Clone)*,WestRide Buildings*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Buildings*WestRide Buildings*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Buildings*WestRide Traffic*WestRide Traffic*WestRide Buildings*WestRide Traffic*WestRide Traffic*WestRide Buildings*WestRide Buildings*WestRide Traffic*WestRide Traffic*WestRide Buildings*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Buildings*WestRide Traffic*WestRide Traffic*WestRide Buildings*PedestriansManager*PedestriansManager*CarsManager*
1037,"(-124.4, 102.6, 266.2)","(0.0, 0.0, 0.0, 1.0)",Big Apartment 2,"(-148.0, 104.6, 504.1)",WestRide Buildings,Circle_Sign_LOD0,"(-140.2, 104.1, 373.5)",WestRide Traffic,LB_building-7_LOD0 (1)*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*Triangle_Sign_LOD0*Triangle_Sign_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*LB_building-7_LOD0*Big Apartment 2*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*Triangle_Sign_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*Rhombus_Sign_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*3859_combined_apartments1  [Legacy Shaders/Diffuse]*3855_combined_LB_building-6  [Legacy Shaders/Reflective/Specular]*3841_combined_LB_building-2  [Legacy Shaders/Reflective/Specular]*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*LB_building-1_LOD0*TS1_Stand_Medium_LOD0*LB_building-1_LOD0*3651_combined_retirement1  [Legacy Shaders/Transparent/Cutout/Diffuse]*U_EC03(Clone)*New_NPC (31)(Clone)*New_NPC (87)(Clone)*,WestRide Buildings*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Buildings*WestRide Buildings*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Buildings*WestRide Buildings*WestRide Buildings*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Buildings*WestRide Traffic*WestRide Buildings*WestRide Buildings*CarsManager*PedestriansManager*PedestriansManager*
1038,"(-124.4, 102.6, 267.3)","(0.0, 0.0, 0.0, 1.0)",U_EC03(Clone),"(-135.0, 103.0, 407.6)",CarsManager,Rhombus_Sign_LOD0,"(-121.2, 103.0, 291.1)",WestRide Traffic,LB_building-7_LOD0 (1)*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*Triangle_Sign_LOD0*LB_building-7_LOD0*Big Apartment 2*TS1 Stand Medium*TS1_Stand_Medium_LOD0*Rhombus_Sign_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*Triangle_Sign_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*Rhombus_Sign_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*Triangle_Sign_LOD0*Inverted_Triangle_Sign_LOD0*3859_combined_apartments1  [Legacy Shaders/Diffuse]*TS1_Stand_Medium_LOD0*3855_combined_LB_building-6  [Legacy Shaders/Reflective/Specular]*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*3841_combined_LB_building-2  [Legacy Shaders/Reflective/Specular]*LB_building-1_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*LB_building-1_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*3651_combined_retirement1  [Legacy Shaders/Transparent/Cutout/Diffuse]*New_NPC (88)(Clone)*U_EC03(Clone)*New_NPC (87)(Clone)*U_SUV03(Clone)*,WestRide Buildings*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Buildings*WestRide Buildings*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Buildings*WestRide Traffic*WestRide Buildings*WestRide Traffic*WestRide Traffic*WestRide Buildings*WestRide Buildings*WestRide Traffic*WestRide Traffic*WestRide Buildings*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Buildings*PedestriansManager*CarsManager*PedestriansManager*CarsManager*
1039,"(-124.4, 102.6, 267.8)","(0.0, 0.0, 0.0, 1.0)",U_EC03(Clone),"(-133.8, 102.0, 406.6)",CarsManager,Rhombus_Sign_LOD0,"(-121.1, 104.0, 291.1)",WestRide Traffic,LB_building-7_LOD0 (1)*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*Triangle_Sign_LOD0*LB_building-7_LOD0*Big Apartment 2*Circle_Sign_LOD0*Circle_Sign_LOD0*TS1 Stand Medium*TS1_Stand_Medium_LOD0*Rhombus_Sign_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*Triangle_Sign_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*Rhombus_Sign_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*Triangle_Sign_LOD0*Circle_Sign_LOD0*Inverted_Triangle_Sign_LOD0*3859_combined_apartments1  [Legacy Shaders/Diffuse]*TS1_Stand_Medium_LOD0*3855_combined_LB_building-6  [Legacy Shaders/Reflective/Specular]*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*3841_combined_LB_building-2  [Legacy Shaders/Reflective/Specular]*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*LB_building-1_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*LB_building-1_LOD0*LB_building-6_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*3651_combined_retirement1  [Legacy Shaders/Transparent/Cutout/Diffuse]*New_NPC (88)(Clone)*U_EC03(Clone)*New_NPC (87)(Clone)*U_SUV03(Clone)*,WestRide Buildings*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Buildings*WestRide Buildings*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Buildings*WestRide Traffic*WestRide Buildings*WestRide Traffic*WestRide Traffic*WestRide Buildings*WestRide Traffic*WestRide Traffic*WestRide Buildings*WestRide Traffic*WestRide Traffic*WestRide Buildings*WestRide Buildings*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Buildings*PedestriansManager*CarsManager*PedestriansManager*CarsManager*
